Conservation unit;Species;Mestre;Station;Date;Time
Vassununga;Dasypus;0;202;17/02/2016;03:46:37
Bebedouro;Cfamiliaris;0;183;20/10/2014;11:14:46
Bebedouro;Cfamiliaris;0;183;03/11/2014;10:56:26
Bebedouro;Cfamiliaris;0;183;03/12/2014;12:02:55
Bebedouro;Cfamiliaris;0;186;22/10/2014;17:55:36
Jataí;Cfamiliaris;0;56;05/08/2014;12:06:01
Santa Bárbara;Cfamiliaris;1;10;24/03/2015;09:22:00
Santa Bárbara;Cfamiliaris;1;10;30/03/2015;12:07:04
Santa Bárbara;Cfamiliaris;1;11;19/03/2015;15:23:31
Santa Bárbara;Cfamiliaris;1;11;20/03/2015;07:24:41
Santa Bárbara;Cfamiliaris;1;11;20/03/2015;19:12:30
Santa Bárbara;Cfamiliaris;1;11;24/03/2015;06:41:11
Santa Bárbara;Cfamiliaris;1;11;02/04/2015;08:04:33
Santa Bárbara;Cfamiliaris;1;11;05/04/2015;06:48:59
Santa Bárbara;Cfamiliaris;1;11;08/04/2015;17:25:00
Santa Bárbara;Cfamiliaris;1;13;20/03/2015;06:09:44
Santa Bárbara;Cfamiliaris;1;13;22/03/2015;18:26:47
Santa Bárbara;Cfamiliaris;1;13;07/04/2015;05:33:46
Santa Bárbara;Cfamiliaris;1;14;22/03/2015;07:59:16
Santa Bárbara;Cfamiliaris;1;18;31/03/2015;07:37:44
Santa Bárbara;Cfamiliaris;1;19;01/04/2015;06:27:29
Santa Bárbara;Cfamiliaris;1;20;16/01/2015;06:59:36
Santa Bárbara;Cfamiliaris;1;21;22/03/2015;10:00:28
Santa Bárbara;Cfamiliaris;1;21;07/04/2015;05:43:41
Santa Bárbara;Cfamiliaris;1;33;26/03/2015;07:28:29
Santa Bárbara;Cfamiliaris;1;41;02/04/2015;21:39:23
Santa Bárbara;Cfamiliaris;1;10;12/04/2015;07:58:27
Santa Bárbara;Cfamiliaris;1;10;21/04/2015;13:33:57
Santa Bárbara;Cfamiliaris;1;11;09/04/2015;11:45:46
Santa Bárbara;Cfamiliaris;1;11;10/04/2015;10:20:33
Santa Bárbara;Cfamiliaris;1;11;14/04/2015;07:01:43
Santa Bárbara;Cfamiliaris;1;11;15/04/2015;10:32:27
Santa Bárbara;Cfamiliaris;1;11;16/04/2015;15:25:10
Santa Bárbara;Cfamiliaris;1;11;20/04/2015;07:19:35
Santa Bárbara;Cfamiliaris;1;11;22/04/2015;12:06:05
Santa Bárbara;Cfamiliaris;1;11;22/04/2015;17:11:39
Santa Bárbara;Cfamiliaris;1;18;15/04/2015;16:49:47
Santa Bárbara;Cfamiliaris;1;26;19/04/2015;05:02:13
Santa Bárbara;Cfamiliaris;1;9;02/05/2015;07:32:03
Santa Bárbara;Cfamiliaris;1;10;04/05/2015;12:18:54
Santa Bárbara;Cfamiliaris;1;11;25/04/2015;09:44:55
Santa Bárbara;Cfamiliaris;1;11;26/04/2015;19:10:07
Santa Bárbara;Cfamiliaris;1;11;29/04/2015;15:04:21
Santa Bárbara;Cfamiliaris;1;11;04/05/2015;13:33:47
Santa Bárbara;Cfamiliaris;1;11;02/05/2015;06:46:52
Santa Bárbara;Cfamiliaris;1;19;25/04/2015;09:28:25
Santa Bárbara;Cfamiliaris;1;11;06/05/2015;04:11:27
Santa Bárbara;Cfamiliaris;1;11;06/05/2015;15:01:44
Santa Bárbara;Cfamiliaris;1;11;07/05/2015;06:40:26
Santa Bárbara;Cfamiliaris;1;11;09/05/2015;03:25:14
Santa Bárbara;Cfamiliaris;1;11;10/05/2015;12:21:28
Santa Bárbara;Cfamiliaris;1;11;10/05/2015;16:29:53
Santa Bárbara;Cfamiliaris;1;11;11/05/2015;12:14:21
Santa Bárbara;Cfamiliaris;1;11;11/05/2015;06:53:32
Santa Bárbara;Cfamiliaris;1;11;16/05/2015;02:31:02
Santa Bárbara;Cfamiliaris;1;18;09/05/2015;07:25:03
Santa Bárbara;Cfamiliaris;1;9;19/05/2015;15:54:43
Santa Bárbara;Cfamiliaris;1;9;23/05/2015;14:41:28
Santa Bárbara;Cfamiliaris;1;11;19/05/2015;16:48:10
Santa Bárbara;Cfamiliaris;1;11;19/05/2015;17:17:39
Santa Bárbara;Cfamiliaris;1;11;20/05/2015;06:11:55
Santa Bárbara;Cfamiliaris;1;11;24/05/2015;14:38:07
Santa Bárbara;Cfamiliaris;1;11;29/05/2015;06:15:18
Santa Bárbara;Cfamiliaris;1;13;25/05/2015;06:59:05
Santa Bárbara;Cfamiliaris;1;14;01/06/2015;08:07:21
Santa Bárbara;Cfamiliaris;1;20;31/05/2015;11:06:54
Santa Bárbara;Cfamiliaris;1;20;01/06/2015;10:31:30
Santa Bárbara;Cfamiliaris;1;21;31/05/2015;10:08:56
Santa Bárbara;Cfamiliaris;1;34;19/05/2015;13:26:35
Santa Bárbara;Cfamiliaris;1;41;22/05/2015;10:42:37
Santa Bárbara;Cfamiliaris;0;230;14/08/2014;01:44:57
Santa Bárbara;Cfamiliaris;0;230;14/08/2014;06:44:31
Santa Bárbara;Cfamiliaris;0;229;14/08/2014;08:15:07
Santa Bárbara;Cfamiliaris;0;228;15/08/2014;07:37:12
Santa Bárbara;Cfamiliaris;0;248;18/08/2014;07:25:50
Santa Bárbara;Cfamiliaris;0;238;22/08/2014;09:09:40
Santa Bárbara;Cfamiliaris;0;255;23/08/2014;04:09:34
Santa Bárbara;Cfamiliaris;0;238;27/08/2014;06:09:52
Santa Bárbara;Cfamiliaris;0;248;29/08/2014;06:35:56
Santa Bárbara;Cfamiliaris;0;248;29/08/2014;09:48:25
Santa Bárbara;Cfamiliaris;0;240;01/09/2014;09:16:21
Santa Bárbara;Cfamiliaris;0;231;05/09/2014;07:37:22
Santa Bárbara;Cfamiliaris;0;231;08/09/2014;07:11:45
Santa Bárbara;Cfamiliaris;0;246;16/09/2014;04:52:58
Santa Bárbara;Cfamiliaris;0;246;16/09/2014;08:06:34
Santa Bárbara;Cfamiliaris;0;246;18/09/2014;09:12:13
Santa Bárbara;Cfamiliaris;0;246;21/09/2014;06:22:30
Santa Bárbara;Cfamiliaris;0;246;23/09/2014;01:12:50
Santa Bárbara;Cfamiliaris;0;246;23/09/2014;02:25:03
Santa Bárbara;Cfamiliaris;0;246;23/09/2014;06:19:20
Santa Bárbara;Cfamiliaris;0;246;27/09/2014;04:36:07
Santa Bárbara;Cfamiliaris;0;246;27/09/2014;08:20:12
Santa Bárbara;Cfamiliaris;0;246;28/09/2014;05:13:48
Santa Bárbara;Cfamiliaris;0;246;28/09/2014;06:39:24
Santa Bárbara;Cfamiliaris;0;246;30/09/2014;05:08:26
Santa Bárbara;Cfamiliaris;0;246;30/09/2014;06:06:01
Santa Bárbara;Cfamiliaris;0;238;15/12/2014;06:12:56
Santa Bárbara;Cfamiliaris;0;148;17/12/2014;05:44:48
Santa Bárbara;Cfamiliaris;0;148;25/12/2014;08:51:00
Santa Bárbara;Cfamiliaris;0;148;27/12/2014;08:44:07
Santa Bárbara;Cfamiliaris;0;148;12/01/2015;08:45:37
Santa Bárbara;Cfamiliaris;0;148;12/02/2015;05:47:02
Santa Bárbara;Cfamiliaris;0;231;25/02/2015;01:48:04
Santa Bárbara;Cfamiliaris;0;150;25/02/2015;06:27:48
Santa Bárbara;Cfamiliaris;0;230;12/02/2015;08:55:23
Santa Bárbara;Cfamiliaris;0;231;25/02/2015;09:34:45
Santa Bárbara;Cfamiliaris;0;237;26/02/2015;02:03:57
Santa Bárbara;Cfamiliaris;0;150;26/02/2015;06:59:34
Santa Bárbara;Cfamiliaris;0;150;26/02/2015;08:16:03
Santa Bárbara;Cfamiliaris;0;150;26/02/2015;09:17:26
Santa Bárbara;Cfamiliaris;0;150;26/02/2015;10:38:00
Santa Bárbara;Cfamiliaris;0;150;27/02/2015;09:30:51
Santa Bárbara;Cfamiliaris;0;150;28/02/2015;09:47:01
Santa Bárbara;Cfamiliaris;0;235;04/03/2015;07:04:28
Santa Bárbara;Cfamiliaris;0;234;12/03/2015;03:44:27
Santa Bárbara;Cfamiliaris;0;235;13/06/2015;08:29:57
Santa Rita;Cfamiliaris;0;197;05/05/2016;09:34:46
Santa Rita;Cfamiliaris;0;197;24/05/2016;14:16:44
Santa Rita;Cfamiliaris;0;197;08/06/2016;16:39:04
Santa Rita;Cfamiliaris;0;198;25/03/2016;11:26:45
Santa Rita;Cfamiliaris;0;198;06/05/2016;04:29:06
Santa Rita;Cfamiliaris;0;198;17/05/2016;12:44:10
Santa Rita;Cfamiliaris;0;198;02/06/2016;15:45:38
Santa Rita;Cfamiliaris;0;198;07/06/2016;10:00:06
Santa Rita;Cfamiliaris;0;261;02/04/2016;17:30:22
Santa Rita;Cfamiliaris;0;261;09/04/2016;15:44:14
Santa Rita;Cfamiliaris;0;261;01/05/2016;08:52:40
Santa Rita;Cfamiliaris;0;261;10/05/2016;16:00:16
Sertãozinho;Cfamiliaris;0;109;14/11/2012;13:44:09
Sertãozinho;Cfamiliaris;0;110;18/11/2012;07:47:39
Sertãozinho;Cfamiliaris;0;110;14/11/2012;09:03:25
Furnas;Cfamiliaris;0;76;08/07/2011;11:15:46
Furnas;Cfamiliaris;0;99;26/08/2011;17:12:15
Furnas;Cfamiliaris;0;58;18/09/2013;07:48:49
Furnas;Cfamiliaris;0;58;06/07/2013;08:25:33
Furnas;Cfamiliaris;0;58;24/08/2013;10:43:06
Furnas;Cfamiliaris;0;58;06/10/2013;11:41:22
Furnas;Cfamiliaris;0;59;17/11/2013;09:37:30
Furnas;Cfamiliaris;0;61;05/07/2013;08:36:10
Furnas;Cfamiliaris;0;10;23/01/2017;14:46:32
Furnas;Cfamiliaris;0;27;27/03/2017;18:23:44
Furnas;Cfamiliaris;0;6;23/03/2017;08:20:20
Furnas;Cfamiliaris;0;5;25/02/2017;09:57:05
Furnas;Cfamiliaris;0;3;24/01/2017;11:29:20
Furnas;Cfamiliaris;0;3;25/01/2017;22:41:51
Furnas;Cfamiliaris;0;3;30/03/2017;06:08:38
Furnas;Cfamiliaris;0;3;16/04/2017;06:31:37
Furnas;Cfamiliaris;0;4;25/02/2017;17:36:49
Furnas;Cfamiliaris;0;4;28/02/2017;06:50:43
Furnas;Cfamiliaris;0;4;08/03/2017;12:06:25
Furnas;Cfamiliaris;0;4;09/03/2017;12:00:22
Furnas;Cfamiliaris;0;4;14/03/2017;13:09:33
Furnas;Cfamiliaris;0;4;24/03/2017;06:58:51
Furnas;Cfamiliaris;0;2;12/02/2017;06:16:56
Furnas;Cfamiliaris;0;2;29/03/2017;07:39:22
Furnas;Cfamiliaris;0;1;29/01/2017;07:22:42
Furnas;Cfamiliaris;0;1;31/01/2017;10:54:03
Furnas;Cfamiliaris;0;1;02/02/2017;11:34:26
Furnas;Cfamiliaris;0;1;06/02/2017;15:00:31
Furnas;Cfamiliaris;0;1;11/02/2017;05:44:30
Furnas;Cfamiliaris;0;1;01/03/2017;13:19:28
Furnas;Cfamiliaris;0;1;06/03/2017;11:26:03
Furnas;Cfamiliaris;0;1;09/03/2017;12:49:17
Furnas;Cfamiliaris;0;1;13/03/2017;06:36:54
Furnas;Cfamiliaris;0;1;15/03/2017;11:46:49
Furnas;Cfamiliaris;0;1;18/03/2017;06:25:32
Furnas;Cfamiliaris;0;1;18/03/2017;10:44:40
Furnas;Cfamiliaris;0;1;19/03/2017;07:39:29
Furnas;Cfamiliaris;0;1;02/04/2017;17:06:31
Furnas;Cfamiliaris;0;1;09/04/2017;06:14:47
Furnas;Cfamiliaris;0;1;09/04/2017;07:42:23
Furnas;Cfamiliaris;0;1;09/04/2017;13:26:44
Furnas;Cfamiliaris;0;1;10/04/2017;06:42:35
Furnas;Cfamiliaris;0;1;16/04/2017;07:25:17
Furnas;Cfamiliaris;0;17;21/02/2017;08:30:59
Furnas;Cfamiliaris;0;17;31/03/2017;08:25:02
Furnas;Cfamiliaris;0;31;23/01/2017;10:34:16
Furnas;Cfamiliaris;0;31;23/01/2017;13:21:08
Furnas;Cfamiliaris;0;14;24/01/2017;08:43:43
Furnas;Cfamiliaris;0;8;27/03/2017;06:03:23
Furnas;Cfamiliaris;0;8;31/03/2017;05:31:06
Furnas;Cfamiliaris;0;8;04/04/2017;06:01:23
Furnas;Cfamiliaris;0;8;05/04/2017;07:41:54
Furnas;Cfamiliaris;0;8;11/04/2017;06:31:43
Furnas;Cfamiliaris;0;8;17/04/2017;06:17:02
Furnas;Cfamiliaris;0;8;08/07/2017;17:56:18
Furnas;Cfamiliaris;0;8;03/08/2017;12:59:43
Furnas;Cfamiliaris;0;8;18/08/2017;19:27:57
Furnas;Cfamiliaris;0;6;25/03/2017;11:48:33
Furnas;Cfamiliaris;0;6;25/03/2017;13:05:22
Furnas;Cfamiliaris;0;6;29/03/2017;06:42:46
Furnas;Cfamiliaris;0;20;31/01/2017;06:42:47
Furnas;Cfamiliaris;0;20;31/01/2017;22:07:29
Furnas;Cfamiliaris;0;20;28/03/2017;07:15:40
Furnas;Cfamiliaris;0;20;28/03/2017;02:59:02
Furnas;Cfamiliaris;0;20;01/04/2017;02:59:04
Furnas;Cfamiliaris;0;20;01/04/2017;06:36:13
Furnas;Cfamiliaris;0;27;08/02/2017;22:30:06
Furnas;Cfamiliaris;0;33;21/02/2017;21:18:38
Furnas;Cfamiliaris;0;33;21/02/2017;07:08:16
Furnas;Cfamiliaris;0;59;25/07/2017;07:08:17
Furnas;Cfamiliaris;0;59;25/07/2017;05:20:30
Furnas;Cfamiliaris;0;59;25/07/2017;15:27:00
Furnas;Cfamiliaris;0;59;25/07/2017;02:12:15
Furnas;Cfamiliaris;0;58;18/05/2017;02:12:16
Furnas;Cfamiliaris;0;50;25/05/2017;02:12:33
Furnas;Cfamiliaris;0;50;25/05/2017;21:16:37
Furnas;Cfamiliaris;0;52;29/07/2017;21:16:38
Furnas;Cfamiliaris;0;52;30/07/2017;21:17:08
Furnas;Cfamiliaris;0;52;30/07/2017;00:11:57
Furnas;Cfamiliaris;0;53;14/10/2017;00:11:59
Furnas;Cfamiliaris;0;53;14/10/2017;19:49:58
Furnas;Cfamiliaris;0;53;14/10/2017;10:42:02
Furnas;Cfamiliaris;0;53;15/07/2017;10:42:03
Furnas;Cfamiliaris;0;53;15/07/2017;19:27:26
Furnas;Cfamiliaris;0;53;15/07/2017;12:27:19
Furnas;Cfamiliaris;0;53;15/07/2017;21:13:28
Furnas;Cfamiliaris;0;53;15/07/2017;08:20:50
Furnas;Cfamiliaris;0;54;11/07/2017;13:46:29
Furnas;Cfamiliaris;0;54;23/07/2017;15:36:20
Furnas;Cfamiliaris;0;54;23/07/2017;16:54:48
Furnas;Cfamiliaris;0;56;24/05/2017;11:50:30
Furnas;Cfamiliaris;0;56;20/08/2017;06:20:17
Furnas;Cfamiliaris;0;36;30/06/2017;14:36:09
Furnas;Cfamiliaris;0;36;14/07/2017;16:26:07
Furnas;Cfamiliaris;0;36;12/08/2017;10:38:48
Furnas;Cfamiliaris;0;36;16/08/2017;04:28:44
Furnas;Cfamiliaris;0;39;21/04/2017;13:51:53
Furnas;Cfamiliaris;0;39;08/05/2017;08:45:12
Furnas;Cfamiliaris;0;39;02/07/2017;17:15:54
Furnas;Cfamiliaris;0;38;05/07/2017;11:34:40
Furnas;Cfamiliaris;0;40;21/07/2017;19:24:49
Furnas;Cfamiliaris;0;42;05/06/2017;11:10:56
Furnas;Cfamiliaris;0;6;29/03/2017;06:42:47
Furnas;Cfamiliaris;0;27;08/02/2017;22:30:08
Furnas;Cfamiliaris;0;27;08/02/2017;19:57:12
Furnas;Cfamiliaris;0;6;31/03/2017;07:15:39
Furnas;Cfamiliaris;0;27;08/02/2017;09:37:15
Furnas;Cfamiliaris;0;6;31/03/2017;06:36:13
Furnas;Cfamiliaris;0;6;19/04/2017;15:27:00
Furnas;Cfamiliaris;0;25;26/02/2017;14:12:36
Furnas;Cfamiliaris;0;6;25/04/2017;10:42:02
Furnas;Cfamiliaris;0;25;20/03/2017;10:46:49
Jataí;Lpardalis;0;38;13/06/2014;12:17:00
Jataí;Lpardalis;0;46;30/06/2014;22:52:41
Jataí;Lpardalis;0;40;16/04/2014;23:23:33
Jataí;Lpardalis;0;40;28/04/2014;20:41:09
Jataí;Lpardalis;0;40;06/05/2014;21:15:39
Jataí;Lpardalis;0;40;16/05/2014;22:52:37
Jataí;Lpardalis;0;40;19/06/2014;21:25:37
Jataí;Lpardalis;0;40;09/07/2014;04:37:00
Jataí;Lpardalis;0;47;13/05/2014;01:53:33
Jataí;Lpardalis;0;44;01/06/2014;18:41:45
Jataí;Lpardalis;0;44;01/06/2014;18:42:04
Jataí;Lpardalis;0;44;07/06/2014;18:19:22
Jataí;Lpardalis;0;44;11/06/2014;18:11:31
Jataí;Lpardalis;0;49;02/07/2014;00:33:46
Jataí;Lpardalis;0;5;05/02/2014;04:27:35
Jataí;Lpardalis;0;9;19/02/2014;05:27:43
Jataí;Lpardalis;0;12;17/02/2014;16:14:25
Jataí;Lpardalis;0;15;21/02/2014;22:40:27
Jataí;Lpardalis;0;19;13/03/2014;19:18:25
Jataí;Lpardalis;0;20;05/03/2014;23:36:26
Santa Bárbara;Lpardalis;0;228;25/08/2014;00:24:20
Santa Bárbara;Lpardalis;0;228;25/08/2014;00:24:21
Santa Bárbara;Lpardalis;0;228;25/08/2014;00:24:21
Santa Bárbara;Lpardalis;0;238;17/09/2014;01:23:34
Santa Bárbara;Lpardalis;0;248;15/08/2014;01:10:54
Santa Bárbara;Lpardalis;0;248;15/08/2014;01:10:55
Santa Bárbara;Lpardalis;0;248;15/08/2014;01:10:55
Furnas;Lpardalis;0;74;17/10/2011;20:24:18
Furnas;Lpardalis;0;74;27/10/2011;03:11:38
Furnas;Lpardalis;0;84;15/08/2011;17:29:08
Furnas;Lpardalis;0;84;15/08/2011;17:29:08
Furnas;Lpardalis;0;86;01/08/2011;05:05:58
Furnas;Lpardalis;0;86;01/08/2011;05:05:58
Furnas;Lpardalis;0;86;07/08/2011;19:16:41
Furnas;Lpardalis;0;86;07/08/2011;19:16:41
Furnas;Lpardalis;0;88;10/08/2011;20:11:53
Furnas;Lpardalis;0;88;10/08/2011;20:11:53
Furnas;Lpardalis;0;89;06/08/2011;18:44:16
Furnas;Lpardalis;0;89;06/08/2011;18:44:16
Furnas;Lpardalis;0;89;06/08/2011;18:45:02
Furnas;Lpardalis;0;89;06/08/2011;18:45:02
Furnas;Lpardalis;0;90;29/07/2011;20:18:59
Furnas;Lpardalis;0;90;29/07/2011;20:18:59
Furnas;Lpardalis;0;90;29/07/2011;20:19:27
Furnas;Lpardalis;0;90;29/07/2011;20:19:27
Furnas;Lpardalis;0;90;11/08/2011;03:55:48
Furnas;Lpardalis;0;90;11/08/2011;03:55:48
Furnas;Lpardalis;0;90;11/08/2011;03:56:10
Furnas;Lpardalis;0;90;17/10/2011;20:26:48
Furnas;Lpardalis;0;153;23/08/2011;11:10:44
Furnas;Lpardalis;0;153;23/08/2011;11:10:44
Furnas;Lpardalis;0;153;23/08/2011;11:11:16
Furnas;Lpardalis;0;153;23/08/2011;11:11:16
Furnas;Lpardalis;0;153;23/08/2011;11:12:00
Furnas;Lpardalis;0;153;23/08/2011;11:12:00
Furnas;Lpardalis;0;94;14/08/2011;09:16:25
Furnas;Lpardalis;0;94;14/08/2011;09:16:25
Furnas;Lpardalis;0;95;04/12/2011;08:45:51
Furnas;Lpardalis;0;95;04/12/2011;08:45:51
Furnas;Lpardalis;0;79;11/07/2011;04:40:37
Furnas;Lpardalis;0;79;11/07/2011;04:40:37
Furnas;Lpardalis;0;58;17/07/2013;03:31:33
Furnas;Lpardalis;0;58;12/09/2013;21:42:19
Furnas;Lpardalis;0;63;09/11/2013;01:55:07
Furnas;Lpardalis;0;67;07/10/2013;05:36:06
Furnas;Lpardalis;0;72;22/10/2013;19:10:44
Furnas;Lpardalis;0;72;22/10/2013;19:11:07
Furnas;Lpardalis;0;34;31/01/2017;04:22:59
Furnas;Lpardalis;0;34;31/01/2017;04:22:59
Furnas;Lpardalis;0;34;31/01/2017;04:22:59
Furnas;Lpardalis;0;1;02/02/2017;05:13:52
Furnas;Lpardalis;0;1;02/02/2017;05:13:53
Furnas;Lpardalis;0;1;02/02/2017;05:13:53
Furnas;Lpardalis;0;1;13/03/2017;06:22:23
Furnas;Lpardalis;0;1;13/03/2017;06:22:24
Furnas;Lpardalis;0;1;13/03/2017;06:22:24
Furnas;Lpardalis;0;1;27/03/2017;05:06:19
Furnas;Lpardalis;0;1;27/03/2017;05:06:20
Furnas;Lpardalis;0;1;27/03/2017;05:06:21
Furnas;Lpardalis;0;19;02/02/2017;19:40:31
Furnas;Lpardalis;0;19;02/02/2017;19:40:31
Furnas;Lpardalis;0;19;02/02/2017;19:40:32
Furnas;Lpardalis;0;21;02/02/2017;23:30:44
Furnas;Lpardalis;0;21;02/02/2017;23:30:44
Furnas;Lpardalis;0;21;02/02/2017;23:30:45
Furnas;Lpardalis;0;26;10/02/2017;04:12:15
Furnas;Lpardalis;0;26;10/02/2017;04:12:15
Furnas;Lpardalis;0;26;10/02/2017;04:12:16
Furnas;Lpardalis;0;24;27/01/2017;00:48:06
Furnas;Lpardalis;0;24;27/01/2017;00:48:06
Furnas;Lpardalis;0;24;27/01/2017;00:48:07
Furnas;Lpardalis;0;24;04/02/2017;03:04:15
Furnas;Lpardalis;0;24;04/02/2017;03:04:16
Furnas;Lpardalis;0;24;04/02/2017;03:04:16
Furnas;Lpardalis;0;31;06/02/2017;00:14:37
Furnas;Lpardalis;0;31;06/02/2017;00:14:37
Furnas;Lpardalis;0;31;06/02/2017;00:14:38
Furnas;Lpardalis;0;31;20/02/2017;21:18:41
Furnas;Lpardalis;0;31;20/02/2017;21:18:41
Furnas;Lpardalis;0;31;20/02/2017;21:18:42
Furnas;Lpardalis;0;30;23/01/2017;19:50:43
Furnas;Lpardalis;0;30;23/01/2017;19:50:44
Furnas;Lpardalis;0;30;23/01/2017;19:50:44
Furnas;Lpardalis;0;30;23/01/2017;19:51:22
Furnas;Lpardalis;0;30;23/01/2017;19:51:22
Furnas;Lpardalis;0;30;23/01/2017;19:51:23
Furnas;Lpardalis;0;30;07/03/2017;00:27:08
Furnas;Lpardalis;0;30;07/03/2017;00:27:08
Furnas;Lpardalis;0;30;07/03/2017;00:27:09
Furnas;Lpardalis;0;12;21/01/2017;21:29:19
Furnas;Lpardalis;0;12;21/01/2017;21:29:19
Furnas;Lpardalis;0;12;07/02/2017;00:43:11
Furnas;Lpardalis;0;12;07/02/2017;00:43:11
Furnas;Lpardalis;0;12;07/02/2017;00:43:12
Furnas;Lpardalis;0;6;09/02/2017;06:55:09
Furnas;Lpardalis;0;6;09/02/2017;06:55:10
Furnas;Lpardalis;0;6;09/02/2017;06:55:10
Furnas;Lpardalis;0;6;25/02/2017;04:40:59
Furnas;Lpardalis;0;6;25/02/2017;04:40:59
Furnas;Lpardalis;0;6;25/02/2017;04:41:00
Furnas;Lpardalis;0;6;28/02/2017;05:17:49
Furnas;Lpardalis;0;6;28/02/2017;05:17:50
Furnas;Lpardalis;0;6;28/02/2017;05:17:50
Furnas;Lpardalis;0;6;28/02/2017;05:18:16
Furnas;Lpardalis;0;6;28/02/2017;05:18:17
Furnas;Lpardalis;0;6;28/02/2017;05:18:17
Furnas;Lpardalis;0;6;06/03/2017;05:44:16
Furnas;Lpardalis;0;6;06/03/2017;05:44:16
Furnas;Lpardalis;0;6;06/03/2017;05:44:17
Furnas;Lpardalis;0;18;14/02/2017;03:32:50
Furnas;Lpardalis;0;18;14/02/2017;03:32:50
Furnas;Lpardalis;0;18;14/02/2017;03:32:50
Furnas;Lpardalis;0;13;21/02/2017;08:13:16
Furnas;Lpardalis;0;13;21/02/2017;08:13:17
Furnas;Lpardalis;0;13;21/02/2017;08:13:18
Furnas;Lpardalis;0;13;01/03/2017;00:56:08
Furnas;Lpardalis;0;13;01/03/2017;00:56:09
Furnas;Lpardalis;0;13;01/03/2017;00:56:09
Furnas;Lpardalis;0;13;01/03/2017;03:16:21
Furnas;Lpardalis;0;13;01/03/2017;03:16:22
Furnas;Lpardalis;0;13;01/03/2017;03:16:22
Furnas;Lpardalis;0;33;09/02/2017;05:50:49
Furnas;Lpardalis;0;33;09/02/2017;05:50:49
Furnas;Lpardalis;0;33;09/02/2017;05:50:50
Furnas;Lpardalis;0;47;23/05/2017;17:59:04
Furnas;Lpardalis;0;47;23/05/2017;17:59:04
Furnas;Lpardalis;0;47;23/05/2017;17:59:05
Furnas;Lpardalis;0;59;21/06/2017;21:37:00
Furnas;Lpardalis;0;59;21/06/2017;21:37:01
Furnas;Lpardalis;0;59;21/06/2017;21:37:01
Furnas;Lpardalis;0;48;04/07/2017;04:44:11
Furnas;Lpardalis;0;48;04/07/2017;04:44:12
Furnas;Lpardalis;0;48;04/07/2017;04:44:12
Furnas;Lpardalis;0;52;08/08/2017;11:04:51
Furnas;Lpardalis;0;52;08/08/2017;11:04:51
Furnas;Lpardalis;0;52;08/08/2017;11:04:52
Furnas;Lpardalis;0;53;14/07/2017;06:44:37
Furnas;Lpardalis;0;53;14/07/2017;06:44:38
Furnas;Lpardalis;0;53;14/07/2017;06:44:38
Furnas;Lpardalis;0;53;15/07/2017;00:47:10
Furnas;Lpardalis;0;53;15/07/2017;00:47:11
Furnas;Lpardalis;0;53;15/07/2017;00:47:12
Furnas;Lpardalis;0;53;15/07/2017;00:49:14
Furnas;Lpardalis;0;53;15/07/2017;00:49:14
Furnas;Lpardalis;0;53;15/07/2017;00:49:15
Furnas;Lpardalis;0;53;15/07/2017;04:07:09
Furnas;Lpardalis;0;53;15/07/2017;04:07:10
Furnas;Lpardalis;0;53;15/07/2017;04:07:10
Furnas;Lpardalis;0;53;15/07/2017;04:10:15
Furnas;Lpardalis;0;53;15/07/2017;04:10:15
Furnas;Lpardalis;0;53;15/07/2017;04:10:16
Furnas;Lpardalis;0;53;25/07/2017;07:21:43
Furnas;Lpardalis;0;53;25/07/2017;07:21:44
Furnas;Lpardalis;0;53;25/07/2017;07:21:44
Furnas;Lpardalis;0;55;25/06/2017;20:03:02
Furnas;Lpardalis;0;55;25/06/2017;20:03:03
Furnas;Lpardalis;0;55;25/06/2017;20:03:03
Furnas;Lpardalis;0;55;17/07/2017;17:20:44
Furnas;Lpardalis;0;55;17/07/2017;17:20:45
Furnas;Lpardalis;0;55;17/07/2017;17:20:46
Furnas;Lpardalis;0;41;03/08/2017;22:44:28
Furnas;Lpardalis;0;41;03/08/2017;22:44:29
Furnas;Lpardalis;0;41;03/08/2017;22:44:29
Furnas;Lpardalis;0;43;06/05/2017;22:23:20
Furnas;Lpardalis;0;43;06/05/2017;22:23:21
Furnas;Lpardalis;0;43;06/05/2017;22:23:21
Furnas;Lpardalis;0;45;09/05/2017;00:59:09
Furnas;Lpardalis;0;45;09/05/2017;00:59:10
Furnas;Lpardalis;0;45;09/05/2017;00:59:10
Furnas;Lpardalis;0;45;09/05/2017;03:59:15
Furnas;Lpardalis;0;45;09/05/2017;03:59:16
Furnas;Lpardalis;0;45;09/05/2017;03:59:16
Furnas;Lpardalis;0;45;09/05/2017;03:59:36
Furnas;Lpardalis;0;45;09/05/2017;03:59:37
Furnas;Lpardalis;0;45;09/05/2017;03:59:37
Furnas;Lpardalis;0;45;13/06/2017;18:52:57
Furnas;Lpardalis;0;45;13/06/2017;18:52:58
Furnas;Lpardalis;0;45;13/06/2017;18:52:58
Furnas;Lpardalis;0;45;29/06/2017;21:40:01
Furnas;Lpardalis;0;45;29/06/2017;21:40:02
Furnas;Lpardalis;0;45;29/06/2017;21:40:02
Furnas;Lpardalis;0;46;07/05/2017;02:46:17
Furnas;Lpardalis;0;46;07/05/2017;02:46:18
Furnas;Lpardalis;0;46;07/05/2017;02:46:19
