conservation_unit;species;station;date;time
Vassununga;Mtridactyla;257;13/02/2016;22:03:06
Vassununga;Mtridactyla;220;19/12/2015;02:11:01
Vassununga;Mtridactyla;220;19/12/2015;02:11:01
Vassununga;Mtridactyla;220;19/12/2015;02:11:02
Vassununga;Mtridactyla;220;25/12/2015;23:45:12
Vassununga;Mtridactyla;220;25/12/2015;23:45:13
Vassununga;Mtridactyla;220;25/12/2015;23:45:13
Vassununga;Mtridactyla;220;30/12/2015;20:09:07
Vassununga;Mtridactyla;220;30/12/2015;20:09:07
Vassununga;Mtridactyla;220;30/12/2015;20:09:08
Vassununga;Mtridactyla;220;14/01/2016;19:03:20
Vassununga;Mtridactyla;220;14/01/2016;19:03:20
Vassununga;Mtridactyla;220;14/01/2016;19:03:21
Vassununga;Mtridactyla;220;14/01/2016;19:16:01
Vassununga;Mtridactyla;220;14/01/2016;19:16:02
Vassununga;Mtridactyla;220;14/01/2016;19:16:02
Vassununga;Mtridactyla;222;23/12/2015;01:41:01
Vassununga;Mtridactyla;222;23/12/2015;01:41:02
Vassununga;Mtridactyla;222;23/12/2015;01:41:03
Vassununga;Mtridactyla;222;27/01/2016;23:09:25
Vassununga;Mtridactyla;222;27/01/2016;23:09:25
Vassununga;Mtridactyla;222;27/01/2016;23:09:26
Vassununga;Mtridactyla;222;16/02/2016;18:47:43
Vassununga;Mtridactyla;222;16/02/2016;18:47:44
Vassununga;Mtridactyla;222;16/02/2016;18:47:45
Vassununga;Mtridactyla;222;16/02/2016;18:49:25
Vassununga;Mtridactyla;222;16/02/2016;18:49:26
Vassununga;Mtridactyla;222;16/02/2016;18:49:27
Vassununga;Mtridactyla;222;16/02/2016;18:50:05
Vassununga;Mtridactyla;222;16/02/2016;18:50:06
Vassununga;Mtridactyla;222;16/02/2016;18:50:06
Vassununga;Mtridactyla;223;07/02/2016;13:56:58
Vassununga;Mtridactyla;223;07/02/2016;13:56:59
Vassununga;Mtridactyla;223;07/02/2016;13:56:59
Vassununga;Mtridactyla;203;29/01/2016;16:56:01
Vassununga;Mtridactyla;203;29/01/2016;16:56:02
Vassununga;Mtridactyla;203;29/01/2016;16:56:03
Vassununga;Mtridactyla;203;29/02/2016;20:11:24
Vassununga;Mtridactyla;203;29/02/2016;20:11:25
Vassununga;Mtridactyla;203;29/02/2016;20:11:25
Vassununga;Mtridactyla;204;21/01/2016;19:30:27
Vassununga;Mtridactyla;204;21/01/2016;19:30:28
Vassununga;Mtridactyla;204;21/01/2016;19:30:28
Vassununga;Mtridactyla;204;09/02/2016;21:52:35
Vassununga;Mtridactyla;204;09/02/2016;21:52:35
Vassununga;Mtridactyla;204;09/02/2016;21:52:36
Vassununga;Mtridactyla;204;14/02/2016;19:37:56
Vassununga;Mtridactyla;204;14/02/2016;19:37:57
Vassununga;Mtridactyla;204;14/02/2016;19:37:58
Vassununga;Mtridactyla;204;14/02/2016;19:38:28
Vassununga;Mtridactyla;204;14/02/2016;19:38:29
Vassununga;Mtridactyla;204;14/02/2016;19:38:30
Vassununga;Mtridactyla;204;20/02/2016;17:47:00
Vassununga;Mtridactyla;204;20/02/2016;17:47:01
Vassununga;Mtridactyla;204;20/02/2016;17:47:02
Vassununga;Mtridactyla;204;23/02/2016;00:54:38
Vassununga;Mtridactyla;204;23/02/2016;00:54:38
Vassununga;Mtridactyla;204;23/02/2016;00:54:39
Vassununga;Mtridactyla;204;23/02/2016;00:55:00
Vassununga;Mtridactyla;204;23/02/2016;00:55:01
Vassununga;Mtridactyla;204;23/02/2016;00:55:02
Vassununga;Mtridactyla;205;09/02/2016;18:18:51
Vassununga;Mtridactyla;205;09/02/2016;18:18:52
Vassununga;Mtridactyla;205;09/02/2016;18:19:00
Vassununga;Mtridactyla;205;09/02/2016;18:19:24
Vassununga;Mtridactyla;205;09/02/2016;18:19:25
Vassununga;Mtridactyla;205;09/02/2016;18:19:26
Vassununga;Mtridactyla;256;16/01/2016;04:42:49
Vassununga;Mtridactyla;256;16/01/2016;04:42:49
Vassununga;Mtridactyla;256;16/01/2016;04:42:50
Vassununga;Mtridactyla;206;16/03/2016;05:50:19
Vassununga;Mtridactyla;206;10/04/2016;06:32:05
Vassununga;Mtridactyla;206;10/04/2016;06:32:06
Vassununga;Mtridactyla;206;10/04/2016;06:32:07
Vassununga;Mtridactyla;207;16/03/2016;22:42:14
Vassununga;Mtridactyla;207;16/03/2016;22:42:15
Vassununga;Mtridactyla;207;16/03/2016;22:42:16
